id,release_date,revenue,status,tagline,title,video
47302,2000-10-13,0.0,Released,"Sudden, Outrageous, Global Celebrity has a price tag.",Stardom,False
4327,2000-11-02,264105545.0,Released,Get Some Action,Charlie's Angels,False
4958,2000-11-02,39459427.0,Released,It Was Just A Moment Ago.,The Legend of Bagger Vance,False
9678,2000-11-10,0.0,Released,He's Never Been To Earth. He's Never Even Slept Over Some Other Dude's House.,Little Nicky,False
11978,2000-09-13,48814909.0,Released,History is made by those who break the rules.,Men of Honor,False
8870,2000-11-10,33463969.0,Released,Not A Sound. Not A Warning. Not A Chance. Not Alone.,Red Planet,False
77434,2000-01-20,0.0,Released,"Thanksgiving. A celebration of food, tradition and relative insanity.",What's Cooking?,False
14295,2000-11-17,0.0,Released,,You Can Count on Me,False
681,1971-12-13,116019547.0,Released,The man who made 007 a household number,Diamonds Are Forever,False
11372,1976-12-24,0.0,Released,The daring World War II plot that changed the course of history.,The Eagle Has Landed,False
8452,2000-11-17,96085477.0,Released,Are You Who You Think You Are,The 6th Day,False
10862,2000-11-15,36779296.0,Released,Two strangers fell in love. One knew it wasn't by chance.,Bounce,False
8871,2000-11-17,345141403.0,Released,He puts the mean in green.,How the Grinch Stole Christmas,False
34045,1999-10-22,0.0,Released,"1972. The Munich Olympic Games. 121 Nations. 7,123 Competitors. Over a billion vieweres ... and 8 Palestinian Terrorists. For the first time in 25 years, the truth is revealed.",One Day in September,False
16340,2000-09-14,103.0,Released,Ooo la la! Paris will never be the same!,Rugrats in Paris: The Movie,False
10481,2000-10-07,183611771.0,Released,Meet Two Unlikely Heroes With A Bone To Pick.,102 Dalmatians,False
10867,2000-10-27,0.0,Released,"She was too young to be a widow, and too beautiful to be alone. Every man wanted to have her. One boy risked everything to protect her.",Malena,False
10876,2000-11-22,7060876.0,Released,There are no bad words... only bad deeds.,Quills,False
9741,2000-11-13,248118121.0,Released,Some things are only revealed by accident.,Unbreakable,False
79920,2000-11-16,0.0,Released,,Boys Life 3,False
146,2000-10-01,213525736.0,Released,"A timeless story of strength, secrets and two warriors who would never surrender.","Crouching Tiger, Hidden Dragon",False
11849,2000-12-08,15185241.0,Released,This is no game.,Dungeons & Dragons,False
11983,2000-12-08,0.0,Released,,Proof of Life,False
11678,2000-12-08,215663859.0,Released,The Mountain Will Decide.,Vertical Limit,False
2669,1984-05-04,8613462.0,Released,"After 200 years, the truth behind the legend.",The Bounty,False
20721,1985-05-03,20345361.0,Released,Eddie Cusack's a good cop having a very bad day.,Code of Silence,False
2609,1987-11-26,49230280.0,Released,What he really wanted was to spend Thanksgiving with his family. What he got was three days with the turkey.,"Planes, Trains and Automobiles",False
12714,1988-02-05,0.0,Released,Man. Woman. Life. Death. Infinity. Tuna casserole. One movie dares to tell it all.,She's Having a Baby,False
92603,1997-03-19,0.0,Released,,Secrets of the Heart,False
708,1987-06-29,191185897.0,Released,Licensed to thrill.,The Living Daylights,False
1857,1986-08-08,5849647.0,Released,Beyond good. Beyond evil. Beyond your wildest imagination.,The Transformers: The Movie,False
10673,1987-12-10,43848069.0,Released,Every dream has a price.,Wall Street,False
2604,1989-12-20,161001698.0,Released,A story of innocence lost and courage found.,Born on the Fourth of July,False
10132,1988-12-21,3468572.0,Released,The last neighborhood in America.,Talk Radio,False
11064,1985-05-22,45833132.0,Released,An American excess story.,Brewster's Millions,False
107,2000-09-01,83557872.0,Released,Stealin' Stones and Breakin' Bones.,Snatch,False
40820,1988-10-07,21032267.0,Released,Dying is easy. Comedy is hard.,Punchline,False
37716,2000-03-24,0.0,Released,It's a trip.,Mr Accident,False
392,2000-12-14,152500343.0,Released,...and the world is still indulging!,Chocolat,False
8859,2000-12-15,73180723.0,Released,"After a night they can't remember, comes a day they'll never forget.","Dude, Where’s My Car?",False
11688,2000-12-09,169327687.0,Released,It's All About.....ME!,The Emperor's New Groove,False
12509,2000-09-06,8.0,Released,A true portrait of life and art.,Pollock,False
3981,2000-12-15,374111707.0,Released,He has the power to hear everything women are thinking. Finally... a man is listening.,What Women Want,False
711,2000-12-21,80049764.0,Released,"In an ordinary place, he found the one person to make his life extraordinary.",Finding Forrester,False
2046,2000-12-22,12008642.0,Released,The only witness to the crime was not even there.,The Gift,False
5001,2000-09-03,8524534.0,Released,,Before Night Falls,False
8358,2000-12-22,429632142.0,Released,"At the edge of the world, his journey begins.",Cast Away,False
5994,2000-12-12,0.0,Released,"What if you made different choices? What if you said yes, instead of no? What if you got a second chance?",The Family Man,False
25520,2000-09-23,5164404.0,Released,When a woman has the beauty men admire and women envy...it is wise to tread carefully.,The House of Mirth,False
1493,2000-12-14,212000000.0,Released,Never Mess With An Agent In A Dress.,Miss Congeniality,False
25660,1999-01-01,0.0,Released,,Nowhere to Hide,False
134,2000-08-30,71868327.0,Released,They have a plan...but not a clue.,"O Brother, Where Art Thou?",False
62677,2001-03-01,0.0,Released,Fall under its spell..,Songcatcher,False
21991,2000-08-26,0.0,Released,Big movie. Small town. Huge trouble.,State and Main,False
10577,2000-12-22,33000337.0,Released,The Most Seductive Evil of All Time Has Now Been Unleashed in Ours.,Dracula 2000,False
21355,2000-12-11,0.0,Released,Some passions can never be tamed.,All the Pretty Horses,False
29122,2000-12-22,0.0,Released,Piece on Earth.,An Everlasting Piece,False
11973,2000-12-24,34566746.0,Released,You'll never believe how close we came,Thirteen Days,False
1900,2000-12-27,207515725.0,Released,No one gets away clean,Traffic,False
44853,2000-12-29,0.0,Released,Everything has a price.,The Claim,False
10873,2000-05-15,8279017.0,Released,An Unspeakable Horror. A Creative Genius. Captured For Eternity.,Shadow of the Vampire,False
26719,1987-10-11,2585639.0,Released,Nothing is as it seems.,House of Games,False
31583,1989-10-27,0.0,Released,Her last request was his first mistake.,Kill Me Again,False
15739,1982-06-18,57059003.0,Released,The movie of 'Tomorrow',Annie,False
15413,1991-06-07,25196249.0,Released,No rules. No curfews. No baths. No nagging. No pulse.,Don't Tell Mom the Babysitter's Dead,False
2623,1982-07-28,129795554.0,Released,"Life gave him nothing, except the courage to win...and a woman to love.",An Officer and a Gentleman,False
11209,1960-10-23,7900000.0,Released,The Mission That Became a Fortress! The Fortress That Became a Shrine!,The Alamo,False
13715,1986-04-18,2347000.0,Released,Like father. Like son. Like hell.,At Close Range,False
19108,1977-04-01,0.0,Released,,Breaker! Breaker!,False
8043,1975-12-25,0.0,Released,Revenge Mystery Danger Ambush,Breakheart Pass,False
43258,1956-11-25,0.0,Released,It Will Pleasure You in a Hundred Ways!,Friendly Persuasion,False
10655,1993-10-08,25000000.0,Released,,Gettysburg,False
75490,1994-10-14,0.0,Released,When a father doesn't live up to his dreams... a daughter has to stand up for hers.,Imaginary Crimes,False
42261,1975-01-01,0.0,Released,,Rancho Deluxe,False
34794,2000-04-15,0.0,Released,,The St  Francisville Experiment,False
9989,2001-01-12,18195610.0,Released,Truth can be dangerous...Trust can be deadly.,Antitrust,False
18828,2001-01-12,0.0,Released,One big shot. One big mouth. The switch is on.,Double Take,False
9816,2001-01-12,91038276.0,Released,The Only Person You Need To Be Is Yourself.,Save the Last Dance,False
20637,2000-12-01,779137.0,Released,"A story of family, lust, murder... and other midlife crises.",Panic,False
5955,2001-01-09,29400000.0,Released,,The Pledge,False
125498,2001-12-07,0.0,Released,"No rules, no schools & no more adults",Kids World,False
77825,1998-03-13,0.0,Released,,The Personals,False
220976,2001-01-09,0.0,Released,Four sisters who disagree about everything... except what matters most. Family.,The Amati Girls,False
66599,1992-12-11,0.0,Released,Her life began when her world fell apart.,Love Field,False
17474,1991-09-30,2853801.0,Released,"Remember when you couldn't wait for your life to begin... and then, one day, it did?",The Man in the Moon,False
11191,1988-10-13,0.0,Released,A Romantic Comedy With The Works,Mystic Pizza,False
2613,1992-07-10,22697691.0,Released,,Prelude to a Kiss,False
22021,1973-06-13,0.0,Released,The Baddest One-Chick Hit-Squad that ever hit town!,Coffy,False
22048,1974-04-05,0.0,Released,A chick with drive who don't take no jive!,Foxy Brown,False
17006,1988-11-10,0.0,Released,It's Tough To Be A Black Hero.,I'm Gonna Git You Sucka,False
26333,1993-02-12,18899204.0,Released,He doesn't make sense. She doesn't make sense. Together they make sense.,Untamed Heart,False
16723,2001-01-24,13276953.0,Released,Why would the most popular girl in school wear a mask?,Sugar & Spice,False
2018,2001-01-26,94728529.0,Released,His big day is her big problem.,The Wedding Planner,False
31768,1997-09-12,0.0,Released,,Amy,False
287991,2001-04-04,0.0,Released,,Dog Run,False
47595,2000-09-15,0.0,Released,One Moment Can Change A Lifetime,Faithless,False
18856,2001-02-23,0.0,Released,"A story of friendship, freedom and fate that could only happen in the Sixties.",The Invisible Circus,False
10499,2000-09-14,0.0,Released,,The Legend of Rita,False
37949,1999-06-02,0.0,Released,,A Monkey's Tale,False
83500,2000-12-01,0.0,Released,When two beautiful women fall for the unluckiest guy in the world his life takes on delicious complications.,Two Ninas,False
47943,2000-08-15,3818452.0,Released,Who needs enemies?,"Harry, He's Here To Help",False
74340,1987-05-22,0.0,Released,"A boy raised a question, a man answered and the world paid attention.",Amazing Grace and Chuck,False
5709,1987-09-18,0.0,Released,Shameless!,Amazon Women on the Moon,False
11215,1987-09-17,0.0,Released,An unexpected comedy,Baby Boom,False
26477,1987-08-07,0.0,Released,,Back to the Beach,False
10937,1987-09-02,3221568.0,Released,Some people never go crazy. What truly horrible lives they must lead.,Barfly,False
4639,1987-09-25,4278150.0,Released,Writing A Book Is Easy. Writing A Best Seller Is Murder.,Best Seller,False
96,1987-05-18,299965036.0,Released,,Beverly Hills Cop II,False
90,1984-11-29,316360478.0,Released,The Heat Is On!,Beverly Hills Cop,False
11028,1986-11-27,0.0,Released,A cop and a lady lawyer caught in an explosive truth of police corruption.,The Big Easy,False
57240,1987-10-02,0.0,Released,,Big Shots,False
67307,1987-09-25,1700000.0,Released,"Lady luck is always on his side. Tonight, she's on fire.",The Big Town,False
19324,1987-08-21,0.0,Released,,Born in East L.A.,False
19933,1987-07-09,0.0,Released,Imagine if Your Toaster Went on a Journey of its Own!,The Brave Little Toaster,False
12919,1987-08-14,31623833.0,Released,Ronald is making an investment in his senior year. He's hiring the prettiest cheerleader in school to be his girlfriend.,Can't Buy Me Love,False
15785,1987-11-12,14000.0,Released,Need A Bounty Hunter? She's Your Man.,Cherry 2000,False
31701,1988-01-01,0.0,Released,A killer on the loose. A cop on the edge.,Cop,False
31563,1987-01-16,0.0,Released,Guess who's playing doctor?,Critical Condition,False
12506,1987-11-05,0.0,Released,,Cry Freedom,False
89992,1987-01-01,0.0,Released,,Curse,False
70199,1987-02-06,2413427.0,Released,,Dead of Winter,False
39507,1987-09-03,0.0,Released,"A vast, merry, and uncommon tale of love.",The Dead,False
62185,1987-02-20,0.0,Released,,Death Before Dishonor,False
24826,1987-07-14,10348437.0,Released,,Disorderlies,False
30994,1986-12-18,0.0,Released,,Dogs in Space,False
17159,1987-11-25,50504655.0,Released,Shock has its value.,Eddie Murphy Raw,False
10110,1987-12-09,22238696.0,Released,"To survive in a world at war, he must find a strength greater than all the events that surround him.",Empire of the Sun,False
18935,1987-05-22,23509382.0,Released,,Ernest Goes to Camp,False
764,1981-10-15,29400000.0,Released,The Ultimate Experience In Grueling Terror,The Evil Dead,False
20287,1987-04-24,0.0,Released,"An army of forgotten heroes, all officially dead. They live for combat. Now they've met the wrong man.",Extreme Prejudice,False
26964,1987-10-02,0.0,Released,Some things possess you at the strangest times,Family Viewing,False
71881,1987-09-11,0.0,Released,Friends last forever. Goodness is its own reward. ...And there ain't no Indians in the Bronx.,Five Corners,False
15658,1987-11-20,0.0,Released,Home sweet home is murder.,Flowers in the Attic,False
4918,1987-08-28,0.0,Released,,The Fourth Protocol,False
28368,1987-05-05,5262047.0,Released,"The story of the war at home, and the people who lived through it.",Gardens of Stone,False
58084,1987-01-01,0.0,Released,A love trapped between two worlds,Julia and Julia,False
52780,1987-10-23,0.0,Released,,The Glass Menagerie,False
48149,1987-05-13,183700.0,Rumored,,"Good Morning, Babylon",False
26156,1987-11-06,0.0,Released,There's only one thing more frightening than murder.. High School,Hiding Out,False
34101,1987-03-20,0.0,Released,"Bobby Taylor was on his way to becoming a star, when a funny thing happened...",Hollywood Shuffle,False
32054,1987-09-03,0.0,Released,The epic story of a world at war. And a boy at play.,Hope and Glory,False
14464,1987-05-08,4215859.0,Released,She promised him ten days together in paradise. He never dreamed how far he'd have to go.,Hot Pursuit,False
65501,1987-11-25,1083282.0,Released,A tidy comedy,Housekeeping,False
32227,1987-03-06,1749956.0,Released,He made a devil of a deal... Now there's hell to pay!,Hunk,False
2614,1987-06-30,25893810.0,Released,This summer take a trip you'll never forget.,Innerspace,False
40962,1987-12-18,0.0,Released,Hard times and Good times. Francis and Helen.,Ironweed,False
12704,1987-05-15,14375181.0,Released,,Ishtar,False
580,1987-07-17,51881013.0,Released,"This time, it’s personal.",Jaws: The Revenge,False
24828,1987-12-18,4916871.0,Released,,Leonard Part 6,False
13703,1987-11-06,12396383.0,Released,"In Beverly Hills, you can have anything your heart desires. You just can't have it the way it used to be.",Less Than Zero,False
36914,1987-10-02,34377585.0,Released,,Like Father Like Son,False
1547,1987-07-31,32222567.0,Released,Sleep all day. Party all night. Never grow old. Never die. It's fun to be a vampire.,The Lost Boys,False
42010,1987-11-06,0.0,Released,"12,000 babies will be born in the United States today. Two will already have fallen in love.",Made in Heaven,False
2608,1987-07-10,9868521.0,Released,"She was raised in a Beverly Hills mansion. Now, she's got to clean one.",Maid to Order,False
32058,1987-01-01,0.0,Released,,Making Mr. Right,False
10019,1987-02-13,42721196.0,Released,"Just because Jonathan's fallen in love with a piece of wood, it doesn't make him a dummy.",Mannequin,False
11649,1987-08-07,17336370.0,Released,A battle fought in the stars. Now... comes to Earth.,Masters of the Universe,False
84499,1987-06-12,0.0,Released,"There are millions hidden somewhere nearby, and these wild and crazy people will do almost anything to find it.",Million Dollar Mystery,False
13509,1987-08-14,3769990.0,Released,You know who to call when you have ghosts but who do you call when you have monsters?,The Monster Squad,False
63639,1987-01-01,0.0,Released,,A Month in the Country,False
30175,1987-02-20,0.0,Released,"He was just Ducky in ""Pretty in Pink"". Now he's crazy rich...and it's all his parents' fault.",Morgan Stewart's Coming Home,False
51521,1987-04-24,0.0,Released,A homeless street musician becomes a demon when sexually aroused.,My Demon Lover,False
34379,1987-10-23,0.0,Released,,No Man's Land,False
22915,1987-08-14,3832228.0,Released,,North Shore,False
24940,2001-02-02,10424470.0,Released,Unleash your inner model.,Head Over Heels,False
37302,2000-10-30,0.0,Released,The Future Is Clear.,Left Behind,False
10984,2001-02-01,0.0,Released,Remember that kid everyone ignored on Valentine’s Day? - He remembers you.,Valentine,False
843,2000-05-22,12854953.0,Released,"Feel the heat, keep the feeling burning, let the sensation explode.",In the Mood for Love,False
121091,1999-05-16,0.0,Released,Who Can You Trust... When You No Longer Trust Yourself...,Fever,False
318,2000-02-09,0.0,Released,,The Million Dollar Hotel,False
12806,2000-05-18,0.0,Released,,Nico and Dani,False
9740,2001-02-08,351692268.0,Released,"His genius undeniable. His evil, unspeakable.",Hannibal,False
10878,2001-02-09,19351569.0,Released,They swore nothing would come between them. Then evil walked in the door,Saving Silverman,False
47588,2001-02-09,0.0,Released,,Signs & Wonders,False
10697,2000-03-01,0.0,Released,,The Taste of Others,False
7093,2000-05-01,0.0,Released,Some men are too noble to live among aristocracy.,Vatel,False
16300,2001-02-16,0.0,Released,,Down to Earth,False
19405,2001-01-27,44460850.0,Released,Saving The World One Playground At A Time,Recess: School's Out,False
1921,2001-02-16,65754228.0,Released,She Just Needed A Month To Change His Life For Ever.,Sweet November,False
44412,2000-03-09,0.0,Released,International intelligence just got dumber.,Company Man,False
21620,2000-10-13,0.0,Released,,The Price of Milk,False
23685,2001-02-23,5409517.0,Released,"If It Yells, If It Swings, It's Got To Be Monkeybone!",Monkeybone,False
12138,2001-02-23,18720175.0,Released,Crime Is King.,3000 Miles to Graceland,False
48217,2000-01-01,0.0,Released,,The Widow of Saint-Pierre,False
6073,2001-03-01,147845033.0,Released,Love with the safety off.,The Mexican,False
39180,2001-03-02,0.0,Released,The Smart One Isn't Wearing Any Pants.,See Spot Run,False
35569,2001-03-02,0.0,Released,Sometimes a dream is the only thing worth fighting for...,Carman: The Champion,False
25208,2001-01-19,0.0,Released,,The Caveman's Valentine,False
82103,2000-08-17,2070806.0,Released,One woman. Four sons. Three fathers. No one said love was simple.,"Me, You, Them",False
19513,2001-01-20,0.0,Released,Real People in Real Danger!,Series 7: The Contenders,False
2749,2001-03-01,56359980.0,Released,America Likes to Watch,15 Minutes,False
10050,2001-03-08,0.0,Released,"Young, Free And Single. Again.",Get Over It,False
17203,2001-03-01,637769.0,Released,An outrageous new comedy for anyone who's ever had hair.,Blow Dry,False
168485,1999-04-17,0.0,Released,,Hit and Runway,False
95682,2000-01-29,0.0,Released,Looking into a dark past for a bright future.,Long Night's Journey Into Day,False
54968,1999-02-17,0.0,Released,misfit - outcast - turncoat - prophet - hero,Simon Magus,False
49929,2000-01-01,0.0,Released,,When Brendan Met Trudy,False
2302,1990-10-05,0.0,Released,Three generations of family. They shared a dream called America in a place called Avalon.,Avalon,False
32686,1996-09-11,0.0,Released,,Gray's Anatomy,False
13889,1993-04-17,0.0,Released,,Madadayo,False
6028,1980-09-19,11000000.0,Released,"Mirror, mirror on the wall, who is the murderer among them all?",The Mirror Crack'd,False
51802,1939-12-30,0.0,Released,She was made for love... and tragedy.,Of Mice and Men,False
42148,1981-05-08,0.0,Released,,Pixote,False
29492,1986-08-22,2510433.0,Released,So young... So bad... So what?!,Reform School Girls,False
25447,1988-10-21,343786.0,Released,,Tapeheads,False
28410,1985-01-11,0.0,Released,Meet Morgan Hiller. He's a rebel about to become a hero.,Tuff Turf,False
38545,1989-04-01,0.0,Released,Can a nice girl from Long Island find happiness with a mass murderer?,The Unbelievable Truth,False
19490,1947-12-09,0.0,Released,Have you heard about Cary and the bishop's wife?,The Bishop's Wife,False
31151,1970-11-11,0.0,Released,,Elvis That's the Way It Is,False
1888,1966-10-19,0.0,Released,"Is he a spy? A security risk? Is he unfaithful? Or is he a nice, normal shnook - out to make a million bucks by sheer accident!",The Fortune Cookie,False
38805,1963-06-04,0.0,Released,Sidney Poitier as the life-loving ex-GI who one day encounters five nuns escaped from beyond the Berlin Wall...,Lilies of the Field,False
16618,1952-12-19,0.0,Released,The glorious story of the greatest storyteller of them all!,Hans Christian Andersen,False
2428,1965-02-15,15473333.0,Released,,The Greatest Story Ever Told,False
22013,1960-06-19,10400000.0,Released,If there was a dollar to be made - Gantry would make it... If there was a soul to be saved - Gantry would save it...,Elmer Gantry,False
15598,1966-03-29,0.0,Released,Is any man an Alfie? Ask any girl!,Alfie,False
43332,1954-06-16,0.0,Released,It begins where,Demetrius and the Gladiators,False
62127,1995-12-27,0.0,Released,Try to remember the first time magic happened,The Fantasticks,False
56137,1945-11-16,0.0,Released,,I Know Where I'm Going!,False
17965,1971-05-18,0.0,Released,Love means never having to say you're ugly.,The Abominable Dr. Phibes,False
29067,1965-10-26,0.0,Released,No one can stop this killing machine....It's Already Dead!!!,"Die, Monster, Die!",False
33250,1979-03-02,0.0,Released,,Real Life,False
14460,1980-09-08,11000000.0,Released,"A battle beyond time, beyond space.",Battle Beyond the Stars,False
17466,1990-09-14,16853487.0,Released,,Death Warrant,False
9594,1991-07-31,30102717.0,Released,Two brothers separated by the violence. Now together in a mission of revenge.,Double Impact,False
35976,1978-05-10,45000000.0,Released,Are there laughs before death?,The End,False
4986,1972-07-14,0.0,Released,Here comes the fuzz,Fuzz,False
2453,1991-08-23,7434726.0,Released,When the going gets tough... the tough take the law into their own hands.,Harley Davidson and the Marlboro Man,False
33676,1983-04-08,1246141.0,Released,The last word about the first time.,Losin' It,False
4587,1990-12-14,35419397.0,Released,Mom is many things... normal isn't one of them.,Mermaids,False
31004,1989-02-17,4557214.0,Released,The chief of police anf the chief suspect know each other too well to let a little thing like murder get in their way.,The Mighty Quinn,False
125099,1997-09-10,0.0,Released,The private hell of four single New Yorkers made public for your viewing pleasure.,Unmade Beds,False
27859,2000-01-01,0.0,Released,The true story of the Mitchell Brothers: America's original porn kings.,Rated X,False
11454,1986-08-14,8620929.0,Released,Enter the mind of a serial killer… you may never come back,Manhunter,False
38718,1990-10-05,15445131.0,Released,,Reversal of Fortune,False
4192,1978-10-06,14560084.0,Released,A murderer strikes on board the luxury Nile steamer Karnak-and Hercule Poirot faces his most baffling case.,Death on the Nile,False
11607,1989-01-13,8143225.0,Released,,DeepStar Six,False
14052,1984-07-20,0.0,Released,The time has come for REVENGE OF THE NERDS,Revenge of the Nerds,False
16889,1987-07-10,22642033.0,Released,They're Back!,Revenge of the Nerds II: Nerds in Paradise,False
39934,1990-05-01,0.0,Released,,Longtime Companion,False
26580,1997-07-09,0.0,Released,On that Birmingham Sunday the blood ran like wine,4 Little Girls,False
21309,1986-08-27,0.0,Released,The most controversial film you will see this year.,River's Edge,False
16263,1985-04-12,0.0,Released,Getting into trouble is easy but getting out of it is all the fun!,Girls Just Want to Have Fun,False
4985,1974-08-21,43008075.0,Released,It's Survival of the Fiercest and Funniest,The Longest Yard,False
20704,1991-09-27,0.0,Released,They just might be the biggest bunch of losers that ever became winners.,Necessary Roughness,False
23730,1984-08-31,3412497.0,Released,They're not staying down there anymore!,C.H.U.D.,False
853,2001-03-13,96976270.0,Released,Some Men Are Born To Be Heroes.,Enemy at the Gates,False
10877,2001-03-13,79958599.0,Released,This Is Gonna Hurt,Exit Wounds,False
5257,2000-07-11,0.0,Released,Man's first step on the moon nearly stumbled on earth,The Dish,False
77,2000-10-11,39723096.0,Released,Some memories are best forgotten.,Memento,False
20322,2001-03-23,0.0,Released,,The Brothers,False
10833,2001-03-23,0.0,Released,Caution: Dangerous Curves Ahead,Heartbreakers,False
20309,2001-03-12,0.0,Released,,Say It Isn't So,False
125093,1997-03-07,0.0,Released,,Too Much Sleep,False
12658,2001-03-30,0.0,Released,The story about the one that got away and the one she never saw coming.,Someone Like You...,False
10054,2001-03-18,147934180.0,Released,Real spies...only smaller,Spy Kids,False
10646,2001-03-30,23430766.0,Released,The Last Man Standing Gets The Kitty.,Tomcats,False
2575,2001-02-11,28008462.0,Released,"In a place this treacherous, what a good spy needs is a spy of his own.",The Tailor of Panama,False
55,2000-06-16,20908467.0,Released,Love. Betrayal. Death.,Amores perros,False
65075,2000-04-15,0.0,Released,,Keep the River on Your Right: A Modern Cannibal Tale,False
44379,2000-07-07,0.0,Released,,The Gleaners & I,False
2043,2001-04-06,105178561.0,Released,The game is far from over.,Along Came a Spider,False
4133,2001-04-04,83282296.0,Released,Based on a True Story.,Blow,False
56715,2001-04-06,0.0,Released,"They're not just from another time, they're from France.",Just Visiting,False
10991,2000-07-08,68411275.0,Released,Pokémon: Spell of the Unknown,Pokémon: Spell of the Unknown,False
15940,2000-08-23,0.0,Released,,Beautiful Creatures,False
26791,2001-03-30,852206.0,Released,,Brigham City,False
44069,2000-09-01,0.0,Released,,The Day I Became a Woman,False
68894,2000-09-08,0.0,Released,,Shadow Magic,False
634,2001-04-13,281929795.0,Released,Health Warning: Adopting Bridget's lifestyle could seriously damage your health.,Bridget Jones's Diary,False
10956,2001-04-10,30987695.0,Released,He Came. He Cleaned. He Conquered.,Joe Dirt,False
19366,2001-04-06,0.0,Released,"They were three small time girls, with big time dreams. Now, fate is giving the Pussycats, the chance of a lifetime.",Josie and the Pussycats,False
136558,2011-01-01,0.0,Released,The unmaking of independent film,Kingdom Come,False
28308,2001-04-13,0.0,Released,"It would change history and destroy the belief of millions,,,",The Body,False
9519,2000-06-21,236185.0,Released,Never let the truth get in the way of a good yarn!,Chopper,False
13898,2000-09-08,0.0,Released,,The Circle,False
196280,2000-04-13,0.0,Released,,Lakeboat,False
9290,2001-04-12,39438674.0,Released,He heard there was wildlife in L.A. He didn't know how wild.,Crocodile Dundee in Los Angeles,False
13166,2001-04-18,0.0,Released,A touching story of a young man who desperately wants to make his daddy proud.,Freddy Got Fingered,False
32590,2001-04-19,0.0,Released,,The Center of the World,False
109472,2001-06-06,0.0,,,The Girl,False
153141,2001-01-26,32395.0,Released,On Life.. On Love...,The Low Down,False
52654,2000-08-21,0.0,Released,Two worlds collide when an eccentric genius falls in love with a strong-willed society beauty.,The Luzhin Defence,False
70282,2000-01-01,0.0,Rumored,,The Visit,False
47643,1996-09-07,0.0,Released,,Lilies,False
111,1983-12-08,65884703.0,Released,The world is yours...,Scarface,False
32488,1962-12-26,0.0,Released,"From the days of wine and roses, finally comes a night like this.",Days of Wine and Roses,False
10477,2001-04-27,54744738.0,Released,Get ready for the race of your life.,Driven,False
12484,2001-04-27,0.0,Released,The night... has an appetite.,The Forsaken,False
2144,2001-04-19,0.0,Released,A story about finding the perfect woman... and trying desperately to give her back.,One Night at McCool's,False
24113,2001-04-27,10372291.0,Released,There's no such thing as a small affair.,Town & Country,False
118052,2001-04-01,0.0,Released,He might eat maggots and live in a cage but he's still our Dad,Rat,False
1734,2001-04-28,433013274.0,Released,The most powerful force on earth is about to be unleashed by the two people who should know better.,The Mummy Returns,False
38047,2000-05-18,0.0,Released,,Eureka,False
8076,1999-11-19,0.0,Released,,Tuvalu,False
4973,2000-09-11,0.0,Released,Can love vanish without a trace?,Under the Sand,False
8095,1963-06-12,71000000.0,Released,The motion picture the world has been waiting for!,Cleopatra,False
849,1983-07-29,16519460.0,Released,A world light-years beyond your imagination.,Krull,False
27223,1985-03-15,0.0,Released,,Lost in America,False
2981,1925-06-22,0.0,Released,,The Lost World,False
39266,1935-03-28,0.0,Released,,Triumph of the Will,False
31863,1989-02-17,0.0,Released,,True Believer,False
11307,1982-08-13,29712172.0,Released,Robin Williams is Garp. He's got a funny way of looking at life.,The World According to Garp,False
46498,1968-12-17,0.0,Released,She's only faithful to the book.,Candy,False
11163,1969-09-18,0.0,Released,Rome. Before Christ. After Fellini.,Fellini Satyricon,False
11035,1972-03-15,0.0,Released,The fall of the Roman Empire 1931-1972.,Roma,False
18691,1966-01-01,0.0,Released,,Frankie and Johnny,False
3784,1991-10-18,22773535.0,Released,You never choose love. Love chooses you.,Frankie and Johnny,False
78133,1993-11-05,1703282.0,Released,They had nothing... and tried to find their dream.,A Home of Our Own,False
22829,1964-03-01,0.0,Released,,Paris When It Sizzles,False
35717,1999-05-12,0.0,Released,An erotically charged descent into madness.,Pola X,False
11936,1980-03-28,0.0,Released,,City of Women,False
25221,1991-11-22,23202444.0,Released,Laughter and tears. Tragedy and triumph. They lived it all. For the boys.,For the Boys,False
19494,1980-12-18,0.0,Released,Getting even is a full-time job,Nine to Five,False
40842,1979-03-02,22228000.0,Released,The story of a woman with the courage to risk everything for what she believes is right.,Norma Rae,False
19357,1985-08-09,24689703.0,Released,Life is a beach.,Summer Rental,False
33743,1953-07-01,0.0,Released,The Wonder Musical of the Future!,"The 5,000 Fingers of Dr. T.",False
32924,1990-04-03,0.0,Released,"When murder is your business, you'd better not fall in love with your work.",Catchfire,False
9062,1970-12-16,136400000.0,Released,Love means never having to say you're sorry,Love Story,False
11174,1987-12-25,0.0,Released,,Pelle the Conqueror,False
934,1955-04-13,460226.0,Released,"[""Rififi""] ...means Trouble!",Rififi,False
9476,2001-05-11,117487473.0,Released,He Will Rock You,A Knight's Tale,False
37691,2000-05-10,0.0,Released,The Balance of Power Is About to Change,Bread and Roses,False
115810,2000-10-06,0.0,Released,,Calle 54,False
10613,2000-05-11,0.0,Released,As the sand shifts... madness nears.,The King Is Alive,False
19094,2001-05-11,1079726.0,Released,A black comedy about white trash.,Sordid Lives,False
14268,2001-01-01,0.0,Released,,Startup.com,False
5852,2001-05-15,29700000.0,Released,"The deeper you look, the more you will find.",Angel Eyes,False
808,2001-05-16,484409218.0,Released,The greatest fairy tale never told.,Shrek,False
